State,Education,TimeFrame,Data
Montana,Not a high school graduate,2005,33000
Montana,High school diploma or GED,2005,284000
Montana,Associate's Degree,2005,42000
Montana,Bachelor's Degree,2005,98000
Montana,Graduate degree,2005,42000
Montana,Not a high school graduate,2006,37000
Montana,High school diploma or GED,2006,270000
Montana,Associate's Degree,2006,46000
Montana,Bachelor's Degree,2006,104000
Montana,Graduate degree,2006,43000
Montana,Not a high school graduate,2007,39000
Montana,High school diploma or GED,2007,282000
Montana,Associate's Degree,2007,44000
Montana,Bachelor's Degree,2007,101000
Montana,Graduate degree,2007,43000
Montana,Not a high school graduate,2008,35000
Montana,High school diploma or GED,2008,284000
Montana,Associate's Degree,2008,44000
Montana,Bachelor's Degree,2008,105000
Montana,Graduate degree,2008,43000
Montana,Not a high school graduate,2009,36000
Montana,High school diploma or GED,2009,277000
Montana,Associate's Degree,2009,46000
Montana,Bachelor's Degree,2009,105000
Montana,Graduate degree,2009,43000
Montana,Not a high school graduate,2010,34000
Montana,High school diploma or GED,2010,282000
Montana,Associate's Degree,2010,47000
Montana,Bachelor's Degree,2010,115000
Montana,Graduate degree,2010,48000
Montana,Not a high school graduate,2011,32000
Montana,High school diploma or GED,2011,288000
Montana,Associate's Degree,2011,50000
Montana,Bachelor's Degree,2011,111000
Montana,Graduate degree,2011,44000
Montana,Not a high school graduate,2012,31000
Montana,High school diploma or GED,2012,287000
Montana,Associate's Degree,2012,50000
Montana,Bachelor's Degree,2012,114000
Montana,Graduate degree,2012,47000
Montana,Not a high school graduate,2013,31000
Montana,High school diploma or GED,2013,288000
Montana,Associate's Degree,2013,51000
Montana,Bachelor's Degree,2013,108000
Montana,Graduate degree,2013,46000
Montana,Not a high school graduate,2014,33000
Montana,High school diploma or GED,2014,284000
Montana,Associate's Degree,2014,49000
Montana,Bachelor's Degree,2014,109000
Montana,Graduate degree,2014,51000
Montana,Not a high school graduate,2015,30000
Montana,High school diploma or GED,2015,282000
Montana,Associate's Degree,2015,51000
Montana,Bachelor's Degree,2015,112000
Montana,Graduate degree,2015,53000
Montana,Not a high school graduate,2016,34000
Montana,High school diploma or GED,2016,273000
Montana,Associate's Degree,2016,55000
Montana,Bachelor's Degree,2016,117000
Montana,Graduate degree,2016,50000
Montana,Not a high school graduate,2017,35000
Montana,High school diploma or GED,2017,271000
Montana,Associate's Degree,2017,54000
Montana,Bachelor's Degree,2017,121000
Montana,Graduate degree,2017,54000
Montana,Not a high school graduate,2018,28000
Montana,High school diploma or GED,2018,276000
Montana,Associate's Degree,2018,58000
Montana,Bachelor's Degree,2018,116000
Montana,Graduate degree,2018,57000
Nebraska,Not a high school graduate,2000,66000
Nebraska,High school diploma or GED,2000,459000
Nebraska,Associate's Degree,2000,84000
Nebraska,Bachelor's Degree,2000,168000
Nebraska,Graduate degree,2000,68000
Nebraska,Not a high school graduate,2001,71000
Nebraska,High school diploma or GED,2001,457000
Nebraska,Associate's Degree,2001,81000
Nebraska,Bachelor's Degree,2001,169000
Nebraska,Graduate degree,2001,73000
Nebraska,Not a high school graduate,2002,69000
Nebraska,High school diploma or GED,2002,464000
Nebraska,Associate's Degree,2002,93000
Nebraska,Bachelor's Degree,2002,169000
Nebraska,Graduate degree,2002,68000
Nebraska,Not a high school graduate,2003,70000
Nebraska,High school diploma or GED,2003,476000
Nebraska,Associate's Degree,2003,82000
Nebraska,Bachelor's Degree,2003,171000
Nebraska,Graduate degree,2003,73000
Nebraska,Not a high school graduate,2004,68000
Nebraska,High school diploma or GED,2004,459000
Nebraska,Associate's Degree,2004,89000
Nebraska,Bachelor's Degree,2004,186000
Nebraska,Graduate degree,2004,81000
Nebraska,Not a high school graduate,2005,73000
Nebraska,High school diploma or GED,2005,458000
Nebraska,Associate's Degree,2005,93000
Nebraska,Bachelor's Degree,2005,188000
Nebraska,Graduate degree,2005,80000
Nebraska,Not a high school graduate,2006,75000
Nebraska,High school diploma or GED,2006,463000
Nebraska,Associate's Degree,2006,93000
Nebraska,Bachelor's Degree,2006,189000
Nebraska,Graduate degree,2006,83000
Nebraska,Not a high school graduate,2007,73000
Nebraska,High school diploma or GED,2007,459000
Nebraska,Associate's Degree,2007,97000
Nebraska,Bachelor's Degree,2007,189000
Nebraska,Graduate degree,2007,84000
Nebraska,Not a high school graduate,2008,72000
Nebraska,High school diploma or GED,2008,471000
Nebraska,Associate's Degree,2008,96000
Nebraska,Bachelor's Degree,2008,189000
Nebraska,Graduate degree,2008,84000
Nebraska,Not a high school graduate,2009,77000
Nebraska,High school diploma or GED,2009,459000
Nebraska,Associate's Degree,2009,99000
Nebraska,Bachelor's Degree,2009,191000
Nebraska,Graduate degree,2009,86000
Nebraska,Not a high school graduate,2010,75000
Nebraska,High school diploma or GED,2010,468000
Nebraska,Associate's Degree,2010,98000
Nebraska,Bachelor's Degree,2010,206000
Nebraska,Graduate degree,2010,89000
Nebraska,Not a high school graduate,2011,75000
Nebraska,High school diploma or GED,2011,478000
Nebraska,Associate's Degree,2011,105000
Nebraska,Bachelor's Degree,2011,198000
Nebraska,Graduate degree,2011,90000
Nebraska,Not a high school graduate,2012,82000
Nebraska,High school diploma or GED,2012,460000
Nebraska,Associate's Degree,2012,108000
Nebraska,Bachelor's Degree,2012,204000
Nebraska,Graduate degree,2012,97000
Nebraska,Not a high school graduate,2013,87000
Nebraska,High school diploma or GED,2013,453000
Nebraska,Associate's Degree,2013,107000
Nebraska,Bachelor's Degree,2013,206000
Nebraska,Graduate degree,2013,99000
Nebraska,Not a high school graduate,2014,86000
Nebraska,High school diploma or GED,2014,448000
Nebraska,Associate's Degree,2014,114000
Nebraska,Bachelor's Degree,2014,213000
Nebraska,Graduate degree,2014,93000
Nebraska,Not a high school graduate,2015,79000
Nebraska,High school diploma or GED,2015,456000
Nebraska,Associate's Degree,2015,110000
Nebraska,Bachelor's Degree,2015,206000
Nebraska,Graduate degree,2015,103000
Nebraska,Not a high school graduate,2016,85000
Nebraska,High school diploma or GED,2016,440000
Nebraska,Associate's Degree,2016,113000
Nebraska,Bachelor's Degree,2016,219000
Nebraska,Graduate degree,2016,101000
Nebraska,Not a high school graduate,2017,81000
Nebraska,High school diploma or GED,2017,447000
Nebraska,Associate's Degree,2017,112000
Nebraska,Bachelor's Degree,2017,219000
Nebraska,Not a high school graduate,2018,79000
Nebraska,High school diploma or GED,2018,434000
Nebraska,Associate's Degree,2018,117000
Nebraska,Bachelor's Degree,2018,221000
Nebraska,Graduate degree,2018,112000
Nebraska,Graduate degree,2017,105000
Nevada,Not a high school graduate,2000,167000
Nevada,High school diploma or GED,2000,638000
Nevada,Associate's Degree,2000,65000
Nevada,Bachelor's Degree,2000,137000
Nevada,Graduate degree,2000,63000
Nevada,Not a high school graduate,2001,181000
Nevada,High school diploma or GED,2001,638000
Nevada,Associate's Degree,2001,75000
Nevada,Bachelor's Degree,2001,142000
Nevada,Graduate degree,2001,73000
Nevada,Not a high school graduate,2002,184000
Nevada,High school diploma or GED,2002,669000
Nevada,Associate's Degree,2002,81000
Nevada,Bachelor's Degree,2002,154000
Nevada,Graduate degree,2002,68000
Nevada,Not a high school graduate,2003,205000
Nevada,High school diploma or GED,2003,672000
Nevada,Associate's Degree,2003,73000
Nevada,Bachelor's Degree,2003,163000
Nevada,Graduate degree,2003,79000
Nevada,Not a high school graduate,2004,202000
Nevada,High school diploma or GED,2004,690000
Nevada,Associate's Degree,2004,109000
Nevada,Bachelor's Degree,2004,160000
Nevada,Graduate degree,2004,86000
Nevada,Not a high school graduate,2005,210000
Nevada,High school diploma or GED,2005,709000
Nevada,Associate's Degree,2005,96000
Nevada,Bachelor's Degree,2005,189000
Nevada,Graduate degree,2005,84000
Nevada,Not a high school graduate,2006,207000
Nevada,High school diploma or GED,2006,765000
Nevada,Associate's Degree,2006,105000
Nevada,Bachelor's Degree,2006,195000
Nevada,Graduate degree,2006,98000
Nevada,Not a high school graduate,2007,219000
Nevada,High school diploma or GED,2007,765000
Nevada,Associate's Degree,2007,107000
Nevada,Bachelor's Degree,2007,208000
Nevada,Graduate degree,2007,101000
Nevada,Not a high school graduate,2008,226000
Nevada,High school diploma or GED,2008,764000
Nevada,Associate's Degree,2008,107000
Nevada,Bachelor's Degree,2008,221000
Nevada,Graduate degree,2008,98000
Nevada,Not a high school graduate,2009,222000
Nevada,High school diploma or GED,2009,768000
Nevada,Associate's Degree,2009,116000
Nevada,Bachelor's Degree,2009,210000
Nevada,Graduate degree,2009,106000
Nevada,Not a high school graduate,2010,216000
Nevada,High school diploma or GED,2010,815000
Nevada,Associate's Degree,2010,108000
Nevada,Bachelor's Degree,2010,218000
Nevada,Graduate degree,2010,104000
Nevada,Not a high school graduate,2011,232000
Nevada,High school diploma or GED,2011,798000
Nevada,Associate's Degree,2011,112000
Nevada,Bachelor's Degree,2011,225000
Nevada,Graduate degree,2011,104000
Nevada,Not a high school graduate,2012,219000
Nevada,High school diploma or GED,2012,817000
Nevada,Associate's Degree,2012,117000
Nevada,Bachelor's Degree,2012,225000
Nevada,Graduate degree,2012,104000
Nevada,Not a high school graduate,2013,215000
Nevada,High school diploma or GED,2013,813000
Nevada,Associate's Degree,2013,127000
Nevada,Bachelor's Degree,2013,230000
Nevada,Graduate degree,2013,107000
Nevada,Not a high school graduate,2014,226000
Nevada,High school diploma or GED,2014,818000
Nevada,Associate's Degree,2014,126000
Nevada,Bachelor's Degree,2014,235000
Nevada,Graduate degree,2014,114000
Nevada,Not a high school graduate,2015,224000
Nevada,High school diploma or GED,2015,834000
Nevada,Associate's Degree,2015,130000
Nevada,Bachelor's Degree,2015,242000
Nevada,Graduate degree,2015,116000
Nevada,Not a high school graduate,2016,223000
Nevada,High school diploma or GED,2016,863000
Nevada,Associate's Degree,2016,124000
Nevada,Bachelor's Degree,2016,244000
Nevada,Graduate degree,2016,116000
Nevada,Not a high school graduate,2017,214000
Nevada,High school diploma or GED,2017,863000
Nevada,Graduate degree,2017,125000
Nevada,Not a high school graduate,2018,215000
Nevada,High school diploma or GED,2018,873000
Nevada,Associate's Degree,2018,137000
Nevada,Bachelor's Degree,2018,266000
Nevada,Graduate degree,2018,130000
Nevada,Associate's Degree,2017,133000
Nevada,Bachelor's Degree,2017,270000
New Hampshire,Not a high school graduate,2000,66000
New Hampshire,High school diploma or GED,2000,327000
New Hampshire,Associate's Degree,2000,65000
New Hampshire,Bachelor's Degree,2000,145000
New Hampshire,Graduate degree,2000,69000
New Hampshire,Not a high school graduate,2001,72000
New Hampshire,High school diploma or GED,2001,337000
New Hampshire,Associate's Degree,2001,73000
New Hampshire,Bachelor's Degree,2001,144000
New Hampshire,Graduate degree,2001,72000
New Hampshire,Not a high school graduate,2002,69000
New Hampshire,High school diploma or GED,2002,337000
New Hampshire,Associate's Degree,2002,66000
New Hampshire,Bachelor's Degree,2002,149000
New Hampshire,Graduate degree,2002,76000
New Hampshire,Not a high school graduate,2003,57000
New Hampshire,High school diploma or GED,2003,340000
New Hampshire,Associate's Degree,2003,80000
New Hampshire,Bachelor's Degree,2003,149000
New Hampshire,Graduate degree,2003,78000
New Hampshire,Not a high school graduate,2004,66000
New Hampshire,High school diploma or GED,2004,333000
New Hampshire,Associate's Degree,2004,69000
New Hampshire,Bachelor's Degree,2004,154000
New Hampshire,Graduate degree,2004,87000
New Hampshire,Not a high school graduate,2005,55000
New Hampshire,High school diploma or GED,2005,346000
New Hampshire,Associate's Degree,2005,72000
New Hampshire,Bachelor's Degree,2005,157000
New Hampshire,Graduate degree,2005,86000
New Hampshire,Not a high school graduate,2006,55000
New Hampshire,High school diploma or GED,2006,355000
New Hampshire,Associate's Degree,2006,77000
New Hampshire,Bachelor's Degree,2006,164000
New Hampshire,Graduate degree,2006,84000
New Hampshire,High school diploma or GED,2007,351000
New Hampshire,Associate's Degree,2007,75000
New Hampshire,Not a high school graduate,2007,53000
New Hampshire,Bachelor's Degree,2007,165000
New Hampshire,Graduate degree,2007,87000
New Hampshire,Not a high school graduate,2008,51000
New Hampshire,High school diploma or GED,2008,345000
New Hampshire,Associate's Degree,2008,74000
New Hampshire,Bachelor's Degree,2008,171000
New Hampshire,Graduate degree,2008,93000
New Hampshire,Not a high school graduate,2009,49000
New Hampshire,High school diploma or GED,2009,352000
New Hampshire,Associate's Degree,2009,77000
New Hampshire,Bachelor's Degree,2009,165000
New Hampshire,Graduate degree,2009,82000
New Hampshire,Not a high school graduate,2010,47000
New Hampshire,High school diploma or GED,2010,347000
New Hampshire,Associate's Degree,2010,80000
New Hampshire,Bachelor's Degree,2010,161000
New Hampshire,Graduate degree,2010,92000
New Hampshire,Not a high school graduate,2011,48000
New Hampshire,High school diploma or GED,2011,347000
New Hampshire,Associate's Degree,2011,76000
New Hampshire,Bachelor's Degree,2011,165000
New Hampshire,Graduate degree,2011,93000
New Hampshire,Not a high school graduate,2012,49000
New Hampshire,High school diploma or GED,2012,338000
New Hampshire,Associate's Degree,2012,75000
New Hampshire,Bachelor's Degree,2012,172000
New Hampshire,Graduate degree,2012,92000
New Hampshire,Not a high school graduate,2013,40000
New Hampshire,High school diploma or GED,2013,346000
New Hampshire,Associate's Degree,2013,74000
New Hampshire,Bachelor's Degree,2013,172000
New Hampshire,Graduate degree,2013,90000
New Hampshire,Not a high school graduate,2014,44000
